,bathrooms,bedrooms,fee,has_photo,pets_allowed,square_feet,latitude,longitude,log_price,amenity_segment
5630,1.0,1.0,No,Thumbnail,Both,543,39.0744,-94.5521,6.61472560020376,Low_Amenity
5632,1.0,1.0,No,Thumbnail,Both,702,39.5525,-104.8721,7.135687347028144,Family_Oriented
5635,1.0,2.0,No,Thumbnail,Both,1400,39.1679,-84.4933,7.244941546337007,Basic_Parking
5636,1.0,1.0,No,Thumbnail,Cats,650,39.1679,-84.4933,6.7464121285733745,Basic_Parking
5638,1.5,1.0,No,Thumbnail,Both,899,29.7714,-95.4343,6.913737350659685,Lifestyle_Recreation
5656,2.0,4.0,No,Thumbnail,Both,2123,43.5884,-96.5752,7.1316985104669115,Low_Amenity
5662,2.0,2.0,No,Thumbnail,Both,1141,43.0724,-89.4003,7.16703787691222,Family_Oriented
5663,1.0,2.0,No,Thumbnail,Both,1207,45.0884,-92.9901,7.403061091090091,Family_Oriented
5664,1.0,1.0,No,Thumbnail,Cats,569,43.0531,-87.9659,6.576469569048224,Basic_Parking
5665,1.0,2.0,No,Thumbnail,Both,508,32.8212,-96.7853,6.654152520183219,Basic_Parking
5667,1.0,1.0,No,Thumbnail,Both,700,39.9591,-75.2725,6.716594773520978,Basic_Parking
5668,2.0,4.0,No,Thumbnail,Both,2072,34.9269,-80.736,7.424165281042028,Low_Amenity
5669,1.0,1.0,No,Thumbnail,Both,790,40.0054,-75.1415,6.740519359606223,Basic_Parking
5671,1.0,1.0,No,Thumbnail,Both,675,29.7714,-95.4343,6.431331081933479,Family_Oriented
5675,2.0,4.0,No,Thumbnail,Both,2144,33.9649,-84.5107,7.408530566894626,Low_Amenity
5676,1.0,2.0,No,Thumbnail,Both,875,39.0744,-94.5521,7.142036574706803,Low_Amenity
5677,1.0,1.0,No,Thumbnail,Both,754,39.0744,-94.5521,6.580639137284949,Family_Oriented
5678,1.0,2.0,No,Thumbnail,Both,1000,39.0744,-94.5521,6.883462586413092,Basic_Parking
5679,1.0,1.0,No,Thumbnail,Both,620,39.0805,-94.3997,6.398594934535208,Family_Oriented
5682,1.0,2.0,No,Thumbnail,Both,920,45.4913,-122.4185,7.1276936993473985,Family_Oriented
5685,1.0,1.0,No,Thumbnail,Cats,475,39.1679,-84.4933,6.608000625296087,Family_Oriented
5708,2.0,2.0,No,Thumbnail,Both,950,33.1993,-97.1268,7.23561914106675,Basic_Parking
5713,1.0,1.0,No,Thumbnail,Both,740,30.3054,-97.7497,7.00397413672268,Basic_Parking
5717,1.0,1.0,No,Thumbnail,Both,650,43.0724,-89.4003,6.85751406254539,Basic_Parking
5719,1.0,2.0,No,Thumbnail,Both,918,42.9115,-87.8656,7.0909098220799835,Low_Amenity
5720,1.0,1.0,No,Thumbnail,Both,874,42.9908,-89.5684,7.095064377287131,Basic_Parking
5721,2.0,2.0,No,Thumbnail,Cats,1190,43.0724,-89.4003,7.496097345175956,Family_Oriented
5722,1.0,3.0,No,Thumbnail,Both,1416,43.0724,-89.4003,7.409136443920128,Basic_Parking
5723,1.0,1.0,No,Thumbnail,Both,700,39.7579,-75.5783,6.716594773520978,Family_Oriented
5724,1.0,3.0,No,Thumbnail,Both,1114,42.328,-71.071,8.101980731853192,Low_Amenity
5726,1.0,1.0,No,Thumbnail,Both,650,29.7714,-95.4343,6.53813982376767,Family_Oriented
5728,1.0,1.0,No,Thumbnail,Both,537,32.7876,-117.1265,7.280008252884188,Family_Oriented
5729,1.0,1.0,No,Thumbnail,Both,700,28.246,-82.6899,6.745236349484363,Family_Oriented
5730,2.0,4.0,No,Thumbnail,Both,2500,33.9217,-84.8634,7.313220387090301,Low_Amenity
5731,3.0,4.0,No,Thumbnail,Both,2478,33.7848,-84.3922,7.575584651557793,Lifestyle_Recreation
5732,2.0,4.0,No,Thumbnail,Both,2099,33.5032,-84.3521,7.24422751560335,Low_Amenity
5734,2.0,3.0,No,Thumbnail,Both,1200,39.0146,-94.2843,7.208600337960199,Family_Oriented
5735,1.0,1.0,No,Thumbnail,Both,792,38.8842,-94.5213,6.302618975744905,Family_Oriented
5737,1.0,4.0,No,Thumbnail,Cats,619,39.1679,-84.4933,6.947937068614969,Family_Oriented
5739,1.0,2.0,No,Thumbnail,Both,439,37.7599,-122.4379,8.005033344637111,Low_Amenity
5740,1.0,3.0,No,Thumbnail,Both,1622,41.6899,-71.5926,7.119635638017636,Family_Oriented
5741,1.0,1.0,No,Thumbnail,Both,600,30.2989,-81.6324,6.628041376179533,Family_Oriented
5775,1.0,1.0,No,Thumbnail,Both,604,30.3054,-97.7497,7.251344983372214,Basic_Parking
5781,1.0,2.0,No,Thumbnail,Both,808,43.0724,-89.4003,7.189922170745808,Basic_Parking
5782,1.0,1.0,No,Thumbnail,Both,750,43.0724,-89.4003,7.297091005160418,Family_Oriented
5784,1.0,1.0,No,Thumbnail,Cats,791,42.8873,-88.0096,7.0825485693553,Family_Oriented
5788,1.0,1.0,No,Thumbnail,Both,722,45.0702,-92.9529,7.313886831633462,Family_Oriented
5792,1.0,1.0,No,Thumbnail,Both,856,41.8625,-87.6825,7.3310603052186325,Basic_Parking
5793,2.0,3.0,No,Thumbnail,Both,1312,32.7835,-96.6121,7.2078598714324755,Low_Amenity
5795,1.0,1.0,No,Thumbnail,Both,798,44.7594,-93.2817,6.841615476477592,Family_Oriented
5799,1.0,3.0,No,Thumbnail,Both,570,40.0054,-75.1415,7.649692623711514,Family_Oriented
5800,1.0,3.0,No,Thumbnail,Both,1174,28.0076,-82.4792,7.2078598714324755,Low_Amenity
5801,1.0,1.0,No,Thumbnail,Cats,750,39.2982,-76.614,7.601402334583733,Family_Oriented
5802,2.0,3.0,No,Thumbnail,Both,1452,33.9217,-84.8634,7.2078598714324755,Low_Amenity
5804,1.0,1.0,No,Thumbnail,Both,750,39.0744,-94.5521,6.721425700790643,Family_Oriented
5805,1.0,1.0,No,Thumbnail,Both,765,40.0539,-86.4686,5.91350300563827,Family_Oriented
5808,1.0,2.0,No,Thumbnail,Both,678,45.5091,-122.6449,7.467942332285852,Low_Amenity
5815,1.0,2.0,No,Thumbnail,Both,500,28.6658,-81.3932,6.710523109452428,Family_Oriented
5816,1.0,1.0,No,Thumbnail,Both,490,41.4648,-81.6794,7.1316985104669115,Family_Oriented
5857,1.0,1.0,No,Thumbnail,Both,717,40.9392,-73.8727,7.741099090035366,Basic_Parking
5861,1.0,1.0,No,Thumbnail,Both,752,44.9,-93.3233,7.1316985104669115,Family_Oriented
5865,1.0,2.0,No,Thumbnail,Both,600,44.9855,-93.3023,7.346655163176539,Family_Oriented
5866,1.0,2.0,No,Thumbnail,Both,1100,43.2286,-87.9668,7.330405211844402,Family_Oriented
5869,2.0,3.0,No,Thumbnail,Both,1667,32.7025,-97.1196,7.4673710669175595,Low_Amenity
5870,1.0,1.0,No,Thumbnail,Both,319,41.8625,-87.6825,7.00397413672268,Family_Oriented
5871,2.0,3.0,No,Thumbnail,Both,1568,33.5178,-112.0848,7.24422751560335,Low_Amenity
5876,1.0,3.0,No,Thumbnail,Both,522,42.1666,-70.9511,7.45298232946546,Family_Oriented
5877,1.0,1.0,No,Thumbnail,Both,719,47.6097,-122.044,7.493317248862145,Family_Oriented
5878,2.0,2.0,No,Thumbnail,Both,1045,47.9338,-122.2052,7.299797366758161,Family_Oriented
5879,2.0,2.0,No,Thumbnail,Both,1084,47.8441,-122.1991,7.254884810077338,Family_Oriented
5881,1.0,1.0,No,Thumbnail,Both,561,37.7599,-122.4379,8.159374736775426,Family_Oriented
5883,1.0,1.0,No,Thumbnail,Both,700,39.0744,-94.5521,6.573680166960646,Basic_Parking
5884,1.0,2.0,No,Thumbnail,Both,1000,39.0744,-94.5521,6.439350371100098,Family_Oriented
5886,1.0,2.0,No,Thumbnail,Both,386,45.5091,-122.6449,7.141245122350491,Family_Oriented
5889,2.0,4.0,No,Thumbnail,Both,1894,28.2107,-81.2565,7.453561871643373,Low_Amenity
5890,1.0,1.0,No,Thumbnail,Both,682,28.7831,-81.2874,7.061334366910438,Family_Oriented
5891,1.0,3.0,No,Thumbnail,Both,1134,38.5587,-121.432,7.438383530044307,Low_Amenity
5892,1.0,3.0,No,Thumbnail,Cats,428,39.1679,-84.4933,6.666956792429207,Basic_Parking
5894,2.0,2.0,No,Thumbnail,Both,1130,36.0402,-86.6385,7.3427791893318455,Family_Oriented
5895,2.0,3.0,No,Thumbnail,Both,1666,36.0402,-86.6385,7.3777589082278725,Low_Amenity
5896,1.0,1.0,No,Thumbnail,Both,529,37.7599,-122.4379,8.268988209506656,Low_Amenity
5910,2.0,2.0,No,Thumbnail,Both,1680,34.0806,-118.4029,8.647519453091812,Basic_Parking
5935,3.0,4.0,No,Thumbnail,Both,1869,30.5969,-96.3034,7.244941546337007,Basic_Parking
5937,1.0,1.0,No,Thumbnail,Both,438,44.9855,-93.3023,7.103322062526113,Family_Oriented
5938,2.0,2.0,No,Thumbnail,Both,950,35.823,-78.6438,6.887552571664617,Family_Oriented
5939,2.0,4.0,No,Thumbnail,Both,1836,35.2635,-80.9706,7.313220387090301,Low_Amenity
5940,2.0,3.0,No,Thumbnail,Both,1172,35.4047,-80.6098,7.170119543449628,Low_Amenity
5941,2.0,5.0,No,Thumbnail,Both,1651,43.0724,-89.4003,7.844240718141811,Basic_Parking
5942,1.0,1.0,No,Thumbnail,Both,780,44.6526,-93.2482,7.047517221357296,Family_Oriented
5943,1.0,1.0,No,Thumbnail,Both,973,44.9358,-93.6328,7.542213463193403,Family_Oriented
5944,1.0,2.0,No,Thumbnail,Cats,499,43.1225,-89.2936,6.684611727667927,Family_Oriented
5945,2.0,2.0,No,Thumbnail,Both,1457,42.9908,-89.5684,7.226936018493289,Family_Oriented
5946,2.0,2.0,No,Thumbnail,Both,1200,43.3044,-88.3646,7.111512116496157,Family_Oriented
5948,1.0,1.0,No,Thumbnail,Both,773,41.61,-87.8566,7.3752557780097545,Family_Oriented
5949,1.0,1.0,No,Thumbnail,Both,719,32.9239,-96.8765,7.1853870155804165,Family_Oriented
5950,1.0,1.0,No,Thumbnail,Both,700,39.7579,-75.5783,6.80903930604298,Family_Oriented
5951,1.0,2.0,No,Thumbnail,Cats,890,42.8464,-84.5898,6.68586094706836,Basic_Parking
5952,1.0,2.0,No,Thumbnail,Both,600,42.9908,-89.5684,6.903747257584598,Family_Oriented
5953,1.0,3.0,No,Thumbnail,Cats,1132,43.0724,-89.4003,7.2196420401307355,Basic_Parking
5954,1.0,1.0,No,Thumbnail,Both,856,42.9908,-89.5684,7.147559271189454,Family_Oriented
5956,1.0,1.0,No,Thumbnail,Both,614,29.7714,-95.4343,6.3818160174060985,Family_Oriented
5957,1.0,1.0,No,Thumbnail,Both,589,28.0076,-82.4792,7.090076835776092,Basic_Parking
5959,2.0,3.0,No,Thumbnail,Both,1140,33.7218,-84.744,6.956545443151569,Lifestyle_Recreation
5961,1.0,1.0,No,Thumbnail,Both,613,42.663,-83.0352,6.74993119378857,Family_Oriented
5963,1.0,1.0,No,Thumbnail,Both,648,39.7953,-86.1387,6.311734809152915,Family_Oriented
5968,1.0,1.0,No,Thumbnail,Both,850,39.1679,-84.4933,7.0909098220799835,Basic_Parking
5969,1.0,2.0,No,Thumbnail,Both,1000,39.1679,-84.4933,7.313886831633462,Basic_Parking
5970,1.0,1.0,No,Thumbnail,Both,1300,39.1679,-84.4933,7.048386408721883,Family_Oriented
5971,1.0,3.0,No,Thumbnail,Both,423,36.8961,-76.255,7.106606137727303,Family_Oriented
5998,2.0,2.0,No,Thumbnail,Both,1060,43.4299,-96.6968,6.966967138613983,Low_Amenity
6012,1.0,1.0,No,Thumbnail,Both,750,30.3054,-97.7497,7.521859252201629,Low_Amenity
6052,3.0,3.0,No,Thumbnail,Both,1700,30.5104,-97.9027,7.600902459542082,Basic_Parking
6057,1.0,1.0,No,Thumbnail,Both,690,30.3054,-97.7497,7.517520850603031,Basic_Parking
6060,1.0,1.0,No,Thumbnail,Both,440,29.4624,-98.5253,6.608000625296087,Basic_Parking
6063,1.0,1.0,No,Thumbnail,Both,696,35.2016,-80.8124,6.579251212010101,Higher_Amenities
6066,1.0,2.0,No,Thumbnail,Cats,1120,43.0724,-89.4003,7.330405211844402,Family_Oriented
6068,1.0,1.0,No,Thumbnail,Cats,758,43.0619,-88.4017,7.0909098220799835,Family_Oriented
6069,1.0,2.0,No,Thumbnail,Both,800,41.8625,-87.6825,7.304515946460155,Low_Amenity
6071,1.0,2.0,No,Thumbnail,Both,496,44.9855,-93.3023,7.226936018493289,Family_Oriented
6072,1.0,1.0,No,Thumbnail,Both,721,38.6274,-90.304,6.7357800142423265,Family_Oriented
6073,1.0,3.0,No,Thumbnail,Cats,940,43.0724,-89.4003,7.547501682814967,Basic_Parking
6074,1.0,2.0,No,Thumbnail,Cats,900,42.9908,-89.5684,6.903747257584598,Family_Oriented
6078,1.0,1.0,No,Thumbnail,Both,742,41.8625,-87.6825,7.273092595999522,Low_Amenity
6081,1.0,1.0,No,Thumbnail,Both,1112,43.1153,-89.5249,7.241366283322318,Family_Oriented
6082,1.0,2.0,No,Thumbnail,Cats,800,43.0724,-89.4003,7.293697720601438,Family_Oriented
6083,1.0,2.0,No,Thumbnail,Both,1254,43.0724,-89.4003,7.280008252884188,Basic_Parking
6084,1.0,1.0,No,Thumbnail,Both,819,43.0724,-89.4003,7.078341579557671,Family_Oriented
6085,2.0,3.0,No,Thumbnail,Both,1495,35.2016,-80.8124,7.313220387090301,Low_Amenity
6086,1.0,1.0,No,Thumbnail,Both,720,40.7925,-74.0215,7.596392304064196,Family_Oriented
6088,1.0,1.0,No,Thumbnail,Both,696,30.0871,-95.4685,6.68586094706836,Family_Oriented
6089,1.0,1.0,No,Thumbnail,Both,1052,47.9338,-122.2052,7.359467638255621,Low_Amenity
6091,1.0,2.0,No,Thumbnail,Both,967,32.7685,-117.0046,7.550135342488429,Family_Oriented
6092,1.0,1.0,No,Thumbnail,Both,750,28.0076,-82.4792,6.803505257608338,Family_Oriented
6093,1.0,1.0,No,Thumbnail,Both,288,28.0076,-82.4792,6.53813982376767,Family_Oriented
6094,1.0,1.0,No,Thumbnail,Cats,750,39.3191,-76.6126,7.496097345175956,Family_Oriented
6095,1.0,1.0,No,Thumbnail,Cats,900,39.3191,-76.6126,7.467942332285852,Family_Oriented
6098,1.0,1.0,No,Thumbnail,Both,648,39.7953,-86.1387,6.666956792429207,Family_Oriented
6099,2.0,2.0,No,Thumbnail,Both,1198,39.0744,-94.5521,7.044032897274685,Family_Oriented
6101,1.0,2.0,No,Thumbnail,Both,850,39.0744,-94.5521,6.8308742346461795,Basic_Parking
6102,1.0,2.0,No,Thumbnail,Both,791,39.0744,-94.5521,7.223295679562314,Basic_Parking
6105,1.0,1.0,No,Thumbnail,Both,794,39.736,-104.9819,7.333676395657684,Family_Oriented
6106,1.0,1.0,No,Thumbnail,Both,739,39.7025,-104.9311,7.300472814267799,Family_Oriented
6108,1.0,2.0,No,Thumbnail,Both,412,45.5209,-122.6979,7.017506142941256,Family_Oriented
6115,1.0,1.0,No,Thumbnail,Both,546,28.279,-81.4156,6.79794041297493,Family_Oriented
6116,2.0,2.0,No,Thumbnail,Both,1200,39.1679,-84.4933,7.576097340623111,Low_Amenity
6117,1.0,1.0,No,Thumbnail,Cats,700,39.1679,-84.4933,7.00850518208228,Basic_Parking
6118,1.0,1.0,No,Thumbnail,Both,585,39.1679,-84.4933,6.993932975223189,Family_Oriented
6119,1.0,1.0,No,Thumbnail,Cats,620,39.1679,-84.4933,6.990256500493881,Family_Oriented
6120,1.0,2.0,No,Thumbnail,Both,900,39.0744,-94.5521,6.7464121285733745,Low_Amenity
6121,1.0,1.0,No,Thumbnail,Both,471,37.7599,-122.4379,8.069655306886165,Low_Amenity
6123,1.0,1.0,No,Thumbnail,Both,780,36.7124,-76.2965,7.213031659834869,Lifestyle_Recreation
6131,2.0,3.0,No,Thumbnail,Cats,1360,41.0781,-73.8553,8.130353547431238,Basic_Parking
6133,1.0,1.0,No,Thumbnail,Both,675,42.9497,-85.6417,7.048386408721883,Basic_Parking
6136,1.0,1.0,No,Thumbnail,Both,733,35.9907,-78.9074,7.280008252884188,Family_Oriented
6137,1.0,1.0,No,Thumbnail,Cats,833,43.1921,-89.2195,6.907755278982137,Family_Oriented
6138,1.0,1.0,No,Thumbnail,Both,300,43.0531,-87.9659,6.654152520183219,Basic_Parking
6139,1.0,1.0,No,Thumbnail,Dogs,556,43.0531,-87.9659,7.1316985104669115,Family_Oriented
6140,1.0,2.0,No,Thumbnail,Cats,403,43.0735,-88.0172,6.957497370876951,Family_Oriented
6141,1.0,2.0,No,Thumbnail,Both,879,44.5099,-88.0178,7.153833801578843,Family_Oriented
6142,1.0,4.0,No,Thumbnail,Both,1750,39.9974,-82.9829,7.313886831633462,Basic_Parking
6149,1.0,3.0,No,Thumbnail,Both,1186,43.0724,-89.4003,7.310550158534422,Basic_Parking
6150,1.0,1.0,No,Thumbnail,Both,730,45.0794,-93.1872,6.85751406254539,Family_Oriented
6151,1.0,1.0,No,Thumbnail,Cats,600,43.0724,-89.4003,7.026426808699636,Basic_Parking
6154,1.0,1.0,No,Thumbnail,Both,456,43.0724,-89.4003,6.728628613084702,Low_Amenity
6155,1.0,1.0,No,Thumbnail,Both,792,43.0152,-89.4529,6.8308742346461795,Family_Oriented
6156,1.0,1.0,No,Thumbnail,Both,744,43.0531,-87.9659,7.290292882446597,Family_Oriented
6157,1.0,1.0,No,Thumbnail,Cats,608,43.0531,-87.9659,6.68586094706836,Basic_Parking
6162,1.0,3.0,No,Thumbnail,Both,992,41.8625,-87.6825,7.4360278163518485,Basic_Parking
6163,1.0,1.0,No,Thumbnail,Both,415,41.8625,-87.6825,6.923628628138427,Low_Amenity
6165,1.0,2.0,No,Thumbnail,Both,1075,33.6047,-112.2456,7.090076835776092,Low_Amenity
6166,1.0,4.0,No,Thumbnail,Both,1536,33.3898,-111.9272,7.313220387090301,Basic_Parking
6167,1.0,1.0,No,Thumbnail,Cats,320,41.8625,-87.6825,6.873163834212518,Basic_Parking
6169,1.0,1.0,No,Thumbnail,Both,612,43.0724,-89.4003,7.119635638017636,Family_Oriented
6171,1.0,1.0,No,Thumbnail,Both,707,43.0724,-89.4003,7.2196420401307355,Family_Oriented
6172,1.0,1.0,No,Thumbnail,Cats,728,45.0893,-93.031,6.903747257584598,Basic_Parking
6174,1.0,1.0,No,Thumbnail,Cats,346,44.9855,-93.3023,6.802394763324311,Basic_Parking
6175,1.0,1.0,No,Thumbnail,Both,885,44.9855,-93.3023,7.330405211844402,Basic_Parking
6178,1.0,2.0,No,Thumbnail,Both,500,38.6274,-90.304,6.406879986069314,Family_Oriented
6182,2.0,3.0,No,Thumbnail,Both,1460,35.2016,-80.8124,7.170119543449628,Low_Amenity
6184,2.0,4.0,No,Thumbnail,Both,2092,35.2016,-80.8124,7.313220387090301,Low_Amenity
6185,2.0,4.0,No,Thumbnail,Both,1607,35.4047,-80.6098,7.24422751560335,Low_Amenity
6187,2.0,2.0,No,Thumbnail,Both,950,34.0372,-118.2972,8.00603417874901,Family_Oriented
6188,1.0,0.0,No,Thumbnail,Cats,325,41.8625,-87.6825,6.8308742346461795,Basic_Parking
6190,1.0,1.0,No,Thumbnail,Both,640,42.2523,-71.1287,7.67368812926773,Family_Oriented
6192,1.0,1.0,No,Thumbnail,Both,757,29.7714,-95.4343,6.338594078203183,Family_Oriented
6193,1.0,1.0,No,Thumbnail,Both,504,29.7714,-95.4343,6.293419278846481,Family_Oriented
6194,1.0,1.0,No,Thumbnail,Both,730,29.6015,-95.6306,6.5722825426940075,Family_Oriented
6196,1.0,1.0,No,Thumbnail,Both,680,38.8738,-77.1055,7.261927092702751,Family_Oriented
6197,2.0,3.0,No,Thumbnail,Both,1121,47.8318,-122.2834,7.408530566894626,Family_Oriented
6198,1.0,1.0,No,Thumbnail,Both,820,47.3071,-122.3404,7.103322062526113,Family_Oriented
6199,1.0,1.0,No,Thumbnail,Both,550,28.0076,-82.4792,6.893656354602635,Lifestyle_Recreation
6200,1.0,2.0,No,Thumbnail,Both,400,28.0076,-82.4792,7.003065458786462,Basic_Parking
6201,1.0,1.0,No,Thumbnail,Both,550,28.0076,-82.4792,6.731018100482083,Family_Oriented
6202,1.0,2.0,No,Thumbnail,Both,923,26.1343,-80.233,7.547501682814967,Family_Oriented
6204,2.0,3.0,No,Thumbnail,Both,1581,33.9217,-84.8634,7.27931883541462,Low_Amenity
6205,2.0,3.0,No,Thumbnail,Both,1282,33.9217,-84.8634,7.226936018493289,Low_Amenity
6206,2.0,2.0,No,Thumbnail,Both,1261,42.1173,-70.9547,7.5953872788539725,Family_Oriented
6207,1.0,3.0,No,Thumbnail,Both,514,42.7039,-71.1648,7.170888478512505,Family_Oriented
6208,1.0,1.0,No,Thumbnail,Both,478,37.7599,-122.4379,8.037866234709618,Low_Amenity
6209,1.0,1.0,No,Thumbnail,Cats,378,37.7599,-122.4379,8.037866234709618,Low_Amenity
6214,1.0,2.0,No,Thumbnail,Both,348,39.0744,-94.5521,6.551080335043404,Basic_Parking
6216,1.0,2.0,No,Thumbnail,Both,980,39.0744,-94.5521,6.98100574072173,Family_Oriented
6217,1.0,1.0,No,Thumbnail,Both,700,39.0744,-94.5521,7.1276936993473985,Family_Oriented
6218,1.0,1.0,No,Thumbnail,Both,720,39.0744,-94.5521,6.907755278982137,Basic_Parking
6219,1.0,1.0,No,Thumbnail,Both,875,39.0744,-94.5521,6.68586094706836,Low_Amenity
6220,1.0,1.0,No,Thumbnail,Both,800,39.0744,-94.5521,6.679599185844383,Basic_Parking
6221,1.0,1.0,No,Thumbnail,Both,700,39.0744,-94.5521,6.79794041297493,Family_Oriented
6222,1.0,2.0,No,Thumbnail,Both,1000,39.0744,-94.5521,6.7464121285733745,Basic_Parking
6223,1.0,1.0,No,Thumbnail,Both,500,39.0744,-94.5521,6.470799503782602,Basic_Parking
6225,1.0,2.0,No,Thumbnail,Both,950,38.9259,-94.6916,6.634633357861686,Family_Oriented
6228,1.0,1.0,No,Thumbnail,Both,610,37.5444,-121.982,7.601402334583733,Lifestyle_Recreation
6231,1.0,1.0,No,Thumbnail,Both,685,39.5816,-105.0387,7.215975002651466,Family_Oriented
6232,1.0,1.0,No,Thumbnail,Both,446,45.5091,-122.6449,7.189922170745808,Family_Oriented
6233,1.0,2.0,No,Thumbnail,Both,378,45.5091,-122.6449,7.151485463904735,Family_Oriented
6236,1.0,1.0,No,Thumbnail,Both,585,45.5091,-122.6449,7.310550158534422,Family_Oriented
6253,1.0,1.0,No,Thumbnail,Both,700,28.5163,-81.3644,6.93828448401696,Family_Oriented
6254,2.0,2.0,No,Thumbnail,Both,949,39.1679,-84.4933,7.407924322559599,Family_Oriented
6255,1.0,1.0,No,Thumbnail,Cats,550,39.1679,-84.4933,6.802394763324311,Basic_Parking
6256,1.0,1.0,No,Thumbnail,Both,650,39.1679,-84.4933,6.7464121285733745,Basic_Parking
6257,1.0,1.0,No,Thumbnail,Both,695,39.1679,-84.4933,6.587550014824796,Family_Oriented
6258,1.0,2.0,No,Thumbnail,Both,810,39.1679,-84.4933,6.652863029353347,Family_Oriented
6259,1.0,1.0,No,Thumbnail,Cats,450,39.1679,-84.4933,6.486160788944089,Family_Oriented
6260,1.0,1.0,No,Thumbnail,Both,650,39.0744,-94.5521,6.903747257584598,Family_Oriented
6262,1.0,0.0,No,Thumbnail,Both,380,37.7599,-122.4379,7.899524472032198,Basic_Parking
6265,2.0,4.0,No,Thumbnail,Both,1750,30.0912,-81.6257,7.3777589082278725,Low_Amenity
6266,1.0,1.0,No,Thumbnail,Both,827,35.1354,-89.7585,6.8658910748834385,Family_Oriented
6267,3.0,3.0,No,Thumbnail,Both,1596,35.2399,-97.4552,7.183870715062453,Family_Oriented
6275,2.0,3.0,No,Thumbnail,Both,2157,33.7848,-84.3922,7.27931883541462,Low_Amenity
6283,1.0,2.0,No,Thumbnail,Both,1026,29.7714,-95.4343,7.047517221357296,Low_Amenity
6298,2.0,3.0,No,Thumbnail,Both,1538,32.7025,-97.1196,7.362010551259734,Low_Amenity
6303,2.0,3.0,No,Thumbnail,Both,1354,33.9217,-84.8634,7.2078598714324755,Low_Amenity
6304,2.0,3.0,No,Thumbnail,Both,1657,33.8427,-84.0113,7.313220387090301,Low_Amenity
6334,2.0,3.0,No,Thumbnail,Both,1680,29.7714,-95.4343,7.170119543449628,Low_Amenity
6337,2.0,2.0,No,Thumbnail,Both,1517,33.7147,-84.1355,7.1308988302963465,Low_Amenity
6348,2.0,3.0,No,Thumbnail,Both,2042,35.224,-81.1809,7.27931883541462,Low_Amenity
6349,1.0,3.0,No,Thumbnail,Both,1101,33.7848,-84.3922,7.047517221357296,Low_Amenity
6353,2.0,3.0,No,Thumbnail,Both,1463,35.2016,-80.8124,7.297091005160418,Low_Amenity
6354,2.0,3.0,No,Thumbnail,Both,1586,35.224,-81.1809,7.262628600974241,Low_Amenity
6355,3.0,4.0,No,Thumbnail,Both,1489,33.4015,-84.2813,7.262628600974241,Low_Amenity
6356,2.0,3.0,No,Thumbnail,Both,1412,33.8691,-84.7686,7.189922170745808,Low_Amenity
6369,3.0,4.0,No,Thumbnail,Both,2275,33.5944,-112.1837,7.362645270417825,Low_Amenity
6370,2.0,4.0,No,Thumbnail,Both,2490,35.5795,-80.8153,7.408530566894626,Low_Amenity
6371,2.0,3.0,No,Thumbnail,Both,1430,29.7714,-95.4343,7.170119543449628,Low_Amenity
6372,3.0,3.0,No,Thumbnail,Both,1980,33.8691,-84.7686,7.330405211844402,Low_Amenity
6373,2.0,3.0,No,Thumbnail,Both,1908,33.9217,-84.8634,7.151485463904735,Low_Amenity
6374,2.0,3.0,No,Thumbnail,Both,1850,33.7218,-84.744,7.262628600974241,Low_Amenity
6375,2.0,3.0,No,Thumbnail,Both,1265,33.8427,-84.0113,7.170119543449628,Low_Amenity
6376,1.0,2.0,No,Thumbnail,Both,332,37.7599,-122.4379,7.899524472032198,Low_Amenity
6377,1.0,1.0,No,Thumbnail,Both,508,37.7599,-122.4379,8.005033344637111,Low_Amenity
6418,1.0,1.0,No,Thumbnail,Cats,650,44.9855,-93.3023,6.923628628138427,Basic_Parking
6428,1.0,1.0,No,Thumbnail,Cats,652,43.0619,-88.4017,7.078341579557671,Family_Oriented
6429,1.0,1.0,No,Thumbnail,Both,622,41.8625,-87.6825,7.257002707092073,Low_Amenity
6437,3.0,4.0,No,Thumbnail,Both,1750,33.5564,-83.1686,7.804251383528112,Basic_Parking
6439,1.0,2.0,No,Thumbnail,Both,812,43.0531,-87.9659,6.79794041297493,Basic_Parking
6440,1.0,2.0,No,Thumbnail,Both,824,35.823,-78.6438,6.903747257584598,Basic_Parking
6441,1.0,1.0,No,Thumbnail,Both,663,29.7714,-95.4343,6.799055862058796,Basic_Parking
6448,1.0,2.0,No,Thumbnail,Both,1200,38.6274,-90.304,7.170888478512505,Basic_Parking
6449,2.0,4.0,No,Thumbnail,Both,1367,35.224,-81.1809,7.1308988302963465,Low_Amenity
6450,1.0,2.0,No,Thumbnail,Cats,1100,44.9855,-93.3023,7.3752557780097545,Basic_Parking
6463,2.0,4.0,No,Thumbnail,Both,1758,41.8625,-87.6825,7.953669778649798,Basic_Parking
6464,1.0,1.0,No,Thumbnail,Both,628,41.8625,-87.6825,7.310550158534422,Basic_Parking
6465,1.0,1.0,No,Thumbnail,Cats,761,43.1096,-88.3501,7.048386408721883,Family_Oriented
6466,2.0,2.0,No,Thumbnail,Both,885,35.823,-78.6438,7.438971592395862,Family_Oriented
6477,1.0,1.0,No,Thumbnail,Both,882,43.0724,-89.4003,7.204892510204673,Basic_Parking
6499,1.0,1.0,No,Thumbnail,Both,1050,38.6326,-90.2023,6.957497370876951,Family_Oriented
