bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,state,latitude,longitude,amenity_segment,log_price
2.0,2.0,No,No,,1696.0,1266,TX,32.96,-96.8292,Basic_Parking,7.436617265234227
2.0,2.0,No,Yes,,1769.0,1114,TX,32.787,-96.7983,Basic_Parking,7.478734825567875
1.0,1.0,No,Yes,Both,1551.0,889,TX,32.787,-96.7983,Basic_Parking,7.347299700743164
1.0,1.0,No,Yes,Both,1030.0,840,TX,32.3778,-96.7901,Family_Oriented,6.93828448401696
1.5,2.0,No,Yes,,875.0,886,TX,32.7698,-96.6131,Lifestyle_Recreation,6.775366090936392
1.0,1.0,No,Yes,,645.0,601,TX,32.7698,-96.6131,Lifestyle_Recreation,6.470799503782602
2.0,3.0,No,Yes,,1550.0,1614,TX,32.7698,-96.6131,Basic_Parking,7.346655163176539
2.0,3.0,No,Yes,,1750.0,1840,TX,32.7447,-96.4562,Basic_Parking,7.467942332285852
1.0,1.0,No,Yes,,795.0,689,TX,32.6582,-96.9139,Family_Oriented,6.679599185844383
2.0,2.0,No,No,,1050.0,963,TX,32.6582,-96.9139,Family_Oriented,6.957497370876951
2.0,2.0,No,Yes,,1400.0,1170,TX,32.5916,-96.8677,Lifestyle_Recreation,7.244941546337007
2.0,2.0,No,Yes,Both,1195.0,948,TX,33.0205,-96.5395,Higher_Amenities,7.086737934510577
2.0,2.0,No,Yes,Both,1358.0,1076,TX,33.0308,-96.8003,Lifestyle_Recreation,7.214504414151143
1.0,1.0,No,Thumbnail,,1387.0,912,TX,33.0308,-96.8003,Lifestyle_Recreation,7.23561914106675
1.0,1.0,No,Thumbnail,,1061.0,734,TX,33.0308,-96.8003,Higher_Amenities,6.967909201801884
2.0,2.0,No,Thumbnail,,1755.0,1390,TX,33.0308,-96.8003,Higher_Amenities,7.470793774195062
1.0,1.0,No,Thumbnail,,1318.0,729,TX,33.0308,-96.8003,Lifestyle_Recreation,7.1846291527173145
1.0,1.0,No,No,,979.0,759,TX,33.0308,-96.8003,Low_Amenity,6.887552571664617
1.0,1.0,No,Thumbnail,Both,1165.0,836,TX,33.0308,-96.8003,Family_Oriented,7.061334366910438
2.0,2.0,No,Yes,,1516.0,1083,TX,33.0308,-96.8003,Lifestyle_Recreation,7.324489979348532
1.0,1.0,No,Thumbnail,,1393.0,729,TX,33.0308,-96.8003,Lifestyle_Recreation,7.2399325913204695
1.0,1.0,No,Thumbnail,Both,1358.0,739,TX,33.0308,-96.8003,Lifestyle_Recreation,7.214504414151143
1.0,2.0,No,Yes,,800.0,715,TX,33.6467,-96.6308,Basic_Parking,6.68586094706836
1.0,1.0,No,Thumbnail,,1025.0,720,TX,33.6467,-96.6308,Lifestyle_Recreation,6.933423025730715
1.0,1.0,No,Thumbnail,Both,965.0,635,TX,33.6467,-96.6308,Lifestyle_Recreation,6.873163834212518
2.0,2.0,No,No,Both,848.0,900,TX,33.6467,-96.6308,Higher_Amenities,6.744059186311348
2.0,2.0,No,No,Both,848.0,900,TX,33.6467,-96.6308,Higher_Amenities,6.744059186311348
1.0,1.0,No,Thumbnail,,725.0,711,TX,33.6467,-96.6308,Basic_Parking,6.587550014824796
1.0,1.0,No,Thumbnail,Both,1305.0,768,TX,32.8914,-96.5538,Basic_Parking,7.174724309836376
2.0,2.0,No,Thumbnail,,1855.0,1045,TX,32.8914,-96.5538,Basic_Parking,7.526178913346146
1.0,1.0,No,Thumbnail,,1160.0,691,TX,32.8914,-96.5538,Basic_Parking,7.057036981697891
1.0,1.0,No,Yes,,1305.0,768,TX,32.8914,-96.5538,Basic_Parking,7.174724309836376
2.0,2.0,No,Thumbnail,,1830.0,1183,TX,32.8914,-96.5538,Basic_Parking,7.5126175446745105
1.0,1.0,No,Thumbnail,,1100.0,691,TX,32.8914,-96.5538,Basic_Parking,7.00397413672268
2.5,4.0,No,Yes,,1595.0,1388,TX,32.8914,-96.5538,Low_Amenity,7.3752557780097545
1.0,1.0,No,Thumbnail,,1445.0,787,TX,32.8993,-96.4121,Lifestyle_Recreation,7.27655640271871
1.0,1.0,No,Thumbnail,Both,1506.0,903,TX,32.8993,-96.4121,Lifestyle_Recreation,7.317876198626496
2.0,2.0,No,Thumbnail,,1439.0,1260,TX,32.8993,-96.4121,Lifestyle_Recreation,7.272398392570047
1.0,1.0,No,Thumbnail,Both,770.0,528,TX,32.8993,-96.4121,Lifestyle_Recreation,6.647688373563329
1.0,1.0,No,Thumbnail,,1462.0,903,TX,32.8993,-96.4121,Higher_Amenities,7.288244401020124
1.0,1.0,No,Thumbnail,Both,1425.0,801,TX,32.9924,-96.6821,Lifestyle_Recreation,7.262628600974241
1.0,1.0,No,Yes,,1220.0,820,TX,32.9924,-96.6821,Higher_Amenities,7.107425474110705
1.0,1.0,No,Yes,Both,1244.0,920,TX,32.9924,-96.6821,Higher_Amenities,7.126890808898808
1.0,1.0,No,Thumbnail,Both,1643.0,930,TX,32.9924,-96.6821,Lifestyle_Recreation,7.404887575616125
1.0,2.0,No,Yes,Both,1199.0,522,TX,32.9924,-96.6821,Lifestyle_Recreation,7.090076835776092
2.0,3.0,No,Thumbnail,,2103.0,1670,TX,32.9924,-96.6821,Higher_Amenities,7.651595573857601
2.0,2.0,No,Thumbnail,Both,1761.0,1149,TX,32.9924,-96.6821,Lifestyle_Recreation,7.474204806496124
2.0,2.0,No,Thumbnail,Both,1420.0,1046,TX,32.9496,-96.7085,Higher_Amenities,7.259116128097101
1.0,1.0,No,Yes,,1099.0,671,TX,32.9496,-96.7085,Higher_Amenities,7.003065458786462
2.0,2.0,No,Yes,,1489.0,1116,TX,32.9496,-96.7085,Basic_Parking,7.306531398939505
1.0,1.0,No,Yes,Both,1169.0,719,TX,32.9496,-96.7085,Basic_Parking,7.064759027791802
1.0,1.0,No,Thumbnail,Both,1155.0,794,TX,32.9496,-96.7085,Higher_Amenities,7.052721049232323
1.0,1.0,No,Yes,,1099.0,671,TX,32.9496,-96.7085,Higher_Amenities,7.003065458786462
1.0,1.0,No,Thumbnail,,1099.0,799,TX,32.9496,-96.7085,Basic_Parking,7.003065458786462
2.0,2.0,No,Thumbnail,Both,1570.0,1330,TX,32.9496,-96.7085,Higher_Amenities,7.359467638255621
1.0,1.0,No,Yes,,1011.0,707,TX,32.9628,-96.7449,Higher_Amenities,6.919683849847411
1.0,1.0,No,Thumbnail,Both,1224.0,817,TX,32.9628,-96.7449,Basic_Parking,7.110696122978827
2.0,2.0,No,Thumbnail,Both,1151.0,1170,TX,33.2468,-96.8072,Higher_Amenities,7.049254841255837
2.0,2.0,No,Yes,Both,1159.0,1170,TX,33.2468,-96.8072,Higher_Amenities,7.05617528410041
3.0,3.0,No,Yes,,2395.0,2143,TX,33.2468,-96.8072,Higher_Amenities,7.78155595923534
2.0,3.0,No,Thumbnail,,1754.0,1493,TX,33.0461,-96.9939,Family_Oriented,7.470224135899966
1.0,1.0,No,Thumbnail,Both,800.0,650,TX,33.0157,-96.7375,Higher_Amenities,6.68586094706836
1.0,1.0,No,Thumbnail,Both,950.0,600,TX,33.0157,-96.7375,Family_Oriented,6.85751406254539
2.0,2.0,No,Thumbnail,Both,1180.0,970,TX,33.0157,-96.7375,Higher_Amenities,7.074116816197362
2.5,3.0,No,Thumbnail,,1359.0,1217,TX,33.0157,-96.7375,Low_Amenity,7.215239978730097
1.0,1.0,No,Yes,,1470.0,893,TX,33.0357,-96.6757,Lifestyle_Recreation,7.293697720601438
1.0,1.0,No,Thumbnail,,915.0,884,TX,33.0357,-96.6757,Low_Amenity,6.82001636467413
2.0,2.0,No,Thumbnail,,1640.0,1252,TX,33.0357,-96.6757,Basic_Parking,7.403061091090091
2.0,2.0,No,Yes,,1725.0,1174,TX,33.0357,-96.6757,Lifestyle_Recreation,7.453561871643373
1.0,1.0,No,Thumbnail,,1005.0,701,TX,33.1659,-96.5979,Higher_Amenities,6.913737350659685
2.0,3.0,No,Yes,Both,1880.0,1308,TX,33.1659,-96.5979,Family_Oriented,7.53955882930103
2.5,3.0,No,Yes,,2250.0,2764,TX,33.1659,-96.5979,Basic_Parking,7.719129840906732
1.0,1.0,No,No,Both,1395.0,785,TX,33.1693,-96.6902,Basic_Parking,7.241366283322318
2.0,2.0,No,Yes,,1225.0,1196,TX,33.1693,-96.6902,Lifestyle_Recreation,7.111512116496157
2.0,3.0,No,Yes,,1765.0,1565,TX,33.1693,-96.6902,Lifestyle_Recreation,7.476472381163905
2.0,2.0,No,Thumbnail,Both,1628.0,1100,TX,33.1793,-96.601,Higher_Amenities,7.395721608602045
1.0,1.0,No,Thumbnail,,1050.0,667,TX,33.1793,-96.601,Basic_Parking,6.957497370876951
1.0,1.0,No,Thumbnail,,1115.0,708,TX,33.1793,-96.601,Lifestyle_Recreation,7.017506142941256
2.0,2.0,No,Thumbnail,Both,1629.0,1212,TX,33.1793,-96.601,Lifestyle_Recreation,7.396335293800808
1.0,1.0,No,Thumbnail,,1060.0,700,TX,33.1793,-96.601,Lifestyle_Recreation,6.966967138613983
1.0,1.0,No,Yes,,1020.0,717,TX,33.1793,-96.601,Higher_Amenities,6.928537818164665
2.0,2.0,No,Thumbnail,,1629.0,1212,TX,33.1793,-96.601,Lifestyle_Recreation,7.396335293800808
1.0,1.0,No,Yes,Both,1260.0,836,TX,33.1793,-96.601,Lifestyle_Recreation,7.13966033596492
1.0,1.0,No,Thumbnail,Both,1278.0,960,TX,33.1793,-96.601,Higher_Amenities,7.153833801578843
2.0,2.0,No,Thumbnail,,1049.0,1043,TX,33.1793,-96.601,Basic_Parking,6.956545443151569
1.0,1.0,No,Thumbnail,,1060.0,700,TX,33.1793,-96.601,Lifestyle_Recreation,6.966967138613983
2.0,2.0,No,Yes,,1715.0,1051,TX,33.1793,-96.601,Low_Amenity,7.447751280047908
2.0,3.0,No,Thumbnail,,1810.0,1348,TX,33.1793,-96.601,Lifestyle_Recreation,7.501634457883413
2.0,3.0,No,No,,1495.0,1257,TX,33.1687,-96.9616,Low_Amenity,7.310550158534422
2.0,2.0,No,Yes,,1562.0,1080,TX,33.0775,-97.0493,Higher_Amenities,7.354362330421477
2.0,2.0,No,Thumbnail,,1498.0,1097,TX,33.1237,-97.0259,Lifestyle_Recreation,7.312553498102598
2.0,2.0,No,Thumbnail,,1350.0,1080,TX,33.1237,-97.0259,Low_Amenity,7.208600337960199
1.0,1.0,No,No,Both,1258.0,1013,TX,32.9186,-96.9714,Basic_Parking,7.138073034044347
1.0,1.0,No,Thumbnail,Both,1239.0,838,TX,32.9186,-96.9714,Lifestyle_Recreation,7.122866658599083
1.0,1.0,No,No,,1112.0,698,TX,32.9186,-96.9714,Lifestyle_Recreation,7.014814351275545
1.0,1.0,No,Thumbnail,,1140.0,833,TX,32.9186,-96.9714,Basic_Parking,7.039660349862076
1.0,1.0,No,Thumbnail,Both,815.0,596,TX,32.8471,-96.9648,Higher_Amenities,6.704414354964107
1.0,1.0,No,Thumbnail,Both,895.0,800,TX,32.8471,-96.9648,Higher_Amenities,6.79794041297493
1.0,1.0,No,Thumbnail,Both,825.0,596,TX,32.8471,-96.9648,Higher_Amenities,6.716594773520978
1.0,1.0,No,Yes,Both,1066.0,820,TX,32.8471,-96.9648,Lifestyle_Recreation,6.9726062513017535
1.0,1.0,No,Thumbnail,Both,786.0,630,TX,32.8471,-96.9648,Higher_Amenities,6.668228248417403
2.0,2.0,No,Yes,Both,1090.0,927,TX,32.8471,-96.9648,Lifestyle_Recreation,6.994849985833071
1.0,1.0,No,Yes,,975.0,739,TX,32.8471,-96.9648,Lifestyle_Recreation,6.883462586413092
2.0,2.0,No,Thumbnail,Both,1085.0,983,TX,32.8471,-96.9648,Higher_Amenities,6.990256500493881
1.0,1.0,No,Yes,,888.0,705,TX,32.8254,-96.955,Basic_Parking,6.790097235513905
1.0,1.0,No,Yes,,961.0,637,TX,32.8254,-96.955,Lifestyle_Recreation,6.8690144506657065
1.0,2.0,No,Thumbnail,Both,1140.0,878,TX,32.8254,-96.955,Basic_Parking,7.039660349862076
1.0,1.0,No,No,Both,940.0,813,TX,32.8254,-96.955,Lifestyle_Recreation,6.846943139585379
1.0,1.0,No,Yes,,1018.0,881,TX,32.8254,-96.955,Lifestyle_Recreation,6.926577033222725
2.0,2.0,No,Thumbnail,Both,1125.0,1150,TX,32.8254,-96.955,Lifestyle_Recreation,7.026426808699636
2.0,2.0,No,Yes,Both,1158.0,980,TX,32.8254,-96.955,Lifestyle_Recreation,7.055312843339752
1.0,1.0,No,Thumbnail,,922.0,615,TX,33.0502,-96.9987,Low_Amenity,6.827629234502852
1.0,1.0,No,Thumbnail,,1262.0,1004,TX,33.0502,-96.9987,Lifestyle_Recreation,7.141245122350491
2.0,2.0,No,Thumbnail,,1535.0,1121,TX,33.0502,-96.9987,Basic_Parking,7.336936913707618
1.0,1.0,No,Thumbnail,,1227.0,1004,TX,33.0502,-96.9987,Lifestyle_Recreation,7.113142108707088
1.0,1.0,No,Yes,,1120.0,650,TX,33.0977,-96.8839,Basic_Parking,7.02197642307216
1.0,1.0,No,Yes,,911.0,687,TX,33.0977,-96.8839,Higher_Amenities,6.815639990074331
2.0,3.0,No,Thumbnail,,1851.0,1281,TX,33.0977,-96.8839,Basic_Parking,7.524021415206125
1.0,1.0,No,No,,1095.0,651,TX,32.6791,-97.0109,Basic_Parking,6.999422467507961
2.0,3.0,No,Yes,,1595.0,1248,TX,32.6791,-97.0109,Higher_Amenities,7.3752557780097545
2.0,3.0,No,Thumbnail,Both,1938.0,1257,TX,32.6791,-97.0109,Basic_Parking,7.569927655242652
1.0,1.0,No,Thumbnail,,620.0,620,TX,32.7153,-96.9964,Low_Amenity,6.431331081933479
1.0,1.0,No,Thumbnail,Both,690.0,420,TX,32.7153,-96.9964,Family_Oriented,6.53813982376767
1.0,1.0,No,Yes,,840.0,500,TX,32.7722,-97.0041,Basic_Parking,6.734591659972948
1.0,1.0,No,Yes,,941.0,743,TX,32.7722,-97.0041,Lifestyle_Recreation,6.848005274576363
1.0,1.0,No,Yes,Both,1105.0,791,TX,32.7722,-97.0041,Lifestyle_Recreation,7.00850518208228
2.5,2.0,No,Yes,,1235.0,1122,TX,32.7722,-97.0041,Low_Amenity,7.119635638017636
1.0,1.0,No,Yes,Both,1280.0,822,TX,32.9682,-96.5833,Higher_Amenities,7.155396301896734
1.0,1.0,No,Thumbnail,,1294.0,804,TX,32.9677,-96.6615,Low_Amenity,7.166265974133638
1.0,1.0,No,Thumbnail,,1149.0,726,TX,32.9677,-96.6615,Low_Amenity,7.047517221357296
1.0,1.0,No,Thumbnail,,987.0,762,TX,32.9677,-96.6615,Basic_Parking,6.895682697747868
1.0,1.0,No,Thumbnail,,1199.0,726,TX,32.9677,-96.6615,Low_Amenity,7.090076835776092
3.0,3.0,No,Thumbnail,,1969.0,1408,TX,32.9677,-96.6615,Low_Amenity,7.585788821732034
3.0,3.0,No,Thumbnail,,1944.0,1408,TX,32.9677,-96.6615,Low_Amenity,7.573017256052546
2.0,2.0,No,Yes,,860.0,755,TX,32.8576,-96.5986,Low_Amenity,6.7580945044277305
1.0,1.0,No,No,,815.0,675,TX,32.8808,-96.6418,Higher_Amenities,6.704414354964107
1.0,1.0,No,Yes,Both,1065.0,691,TX,32.9252,-96.6203,Basic_Parking,6.97166860472579
1.0,1.0,No,Thumbnail,Both,969.0,640,TX,32.9252,-96.6203,Basic_Parking,6.877296071497429
1.0,1.0,No,Yes,Both,1045.0,742,TX,32.9252,-96.6203,Basic_Parking,6.952728644624869
2.0,3.0,No,Yes,Both,1580.0,1371,TX,32.9252,-96.6203,Basic_Parking,7.365812837209472
1.0,1.0,No,Thumbnail,,1205.0,774,TX,32.8891,-96.9428,Lifestyle_Recreation,7.095064377287131
2.0,2.0,No,No,,1899.0,1225,TX,32.8891,-96.9428,Low_Amenity,7.549609165154532
2.0,2.0,No,Yes,,1801.0,1367,TX,32.8702,-96.9783,Lifestyle_Recreation,7.496652438168283
2.0,2.0,No,Yes,,1510.0,955,TX,33.1662,-96.7758,Higher_Amenities,7.32052696227274
1.0,1.0,No,No,Both,1159.0,769,TX,33.1662,-96.7758,Higher_Amenities,7.05617528410041
1.0,1.0,No,No,,1570.0,984,TX,33.1523,-96.8499,Lifestyle_Recreation,7.359467638255621
1.0,1.0,No,Yes,,1530.0,984,TX,33.1523,-96.8499,Lifestyle_Recreation,7.333676395657684
2.0,3.0,No,No,,1971.0,1467,TX,33.1523,-96.8499,Higher_Amenities,7.586803535162581
2.0,3.0,No,Thumbnail,Both,2383.0,1450,TX,33.1523,-96.8499,Higher_Amenities,7.776535028185241
1.0,1.0,No,Thumbnail,Both,925.0,652,TX,32.8212,-96.7853,Lifestyle_Recreation,6.8308742346461795
1.0,1.0,No,Yes,,1290.0,780,TX,32.8212,-96.7853,Lifestyle_Recreation,7.1631723908466425
2.0,3.0,No,Yes,Both,1685.0,1309,TX,32.8212,-96.7853,Lifestyle_Recreation,7.430114138561801
1.0,1.0,No,Yes,,1355.0,797,TX,33.0334,-97.0677,Low_Amenity,7.212294468500341
1.0,1.0,No,Thumbnail,,1285.0,700,TX,33.0334,-97.0677,Low_Amenity,7.1592919047975645
1.0,1.0,No,Thumbnail,,1405.0,797,TX,33.0334,-97.0677,Low_Amenity,7.2485040723706105
2.0,2.0,No,Yes,Both,1330.0,1028,TX,33.0334,-97.0677,Higher_Amenities,7.193685818395112
1.0,1.0,No,No,,980.0,678,TX,33.0845,-96.7521,Low_Amenity,6.8885724595653635
2.0,2.0,No,Yes,,1810.0,1391,TX,33.0845,-96.7521,Basic_Parking,7.501634457883413
2.0,2.0,No,Yes,,1339.0,1246,TX,33.0845,-96.7521,Low_Amenity,7.200424892944957
2.0,2.0,No,Yes,Both,1443.0,1083,TX,33.0735,-96.8044,Higher_Amenities,7.275172319452771
1.0,1.0,No,Thumbnail,Both,990.0,766,TX,33.056,-96.7376,Higher_Amenities,6.898714534329988
2.0,2.0,No,Thumbnail,Both,1280.0,1070,TX,33.056,-96.7376,Family_Oriented,7.155396301896734
1.0,1.0,No,Yes,Both,875.0,736,TX,33.056,-96.7376,Higher_Amenities,6.775366090936392
1.0,1.0,No,Thumbnail,Both,1010.0,809,TX,33.056,-96.7376,Higher_Amenities,6.918695219020472
2.0,2.0,No,No,,1199.0,1069,TX,33.056,-96.7376,Basic_Parking,7.090076835776092
2.5,2.0,No,No,,1650.0,1698,TX,32.9659,-96.9864,Lifestyle_Recreation,7.409136443920128
1.0,1.0,No,Yes,,1469.0,815,TX,33.1139,-96.6958,Higher_Amenities,7.293017679772782
2.0,2.0,No,Thumbnail,,1485.0,1115,TX,33.1139,-96.6958,Basic_Parking,7.303843225277705
1.0,1.0,No,Yes,,1022.0,714,TX,33.0284,-96.8764,Lifestyle_Recreation,6.930494765951626
2.0,2.0,No,Yes,Both,1354.0,1137,TX,33.0284,-96.8764,Lifestyle_Recreation,7.2115567333138015
1.0,1.0,No,Yes,,1109.0,795,TX,33.0284,-96.8764,Lifestyle_Recreation,7.01211529430638
2.0,3.0,No,Thumbnail,Both,1913.0,1489,TX,33.0284,-96.8764,Higher_Amenities,7.5569505720129
2.0,2.0,No,Thumbnail,Both,1785.0,1157,TX,33.0066,-96.8901,Low_Amenity,7.487733761436444
1.0,1.0,No,Thumbnail,,989.0,702,TX,33.0066,-96.8901,Basic_Parking,6.897704943128636
1.0,1.0,No,Thumbnail,,993.0,663,TX,33.0066,-96.8901,Basic_Parking,6.901737206656574
2.0,2.0,No,Yes,,1242.0,960,TX,33.0066,-96.8901,Low_Amenity,7.1252830915107115
1.0,1.0,No,Yes,,969.0,948,TX,32.9614,-96.8921,Basic_Parking,6.877296071497429
2.0,2.0,No,Thumbnail,,1467.0,1140,TX,32.9614,-96.8921,Basic_Parking,7.291656209174461
1.0,1.0,No,Thumbnail,,760.0,534,TX,32.9614,-96.8921,Low_Amenity,6.634633357861686
1.0,1.0,No,Thumbnail,,900.0,649,TX,33.0871,-96.617,Low_Amenity,6.803505257608338
2.0,2.0,No,Yes,,1640.0,1266,TX,32.96,-96.8292,Low_Amenity,7.403061091090091
1.0,1.0,No,Yes,Both,1275.0,811,TX,32.96,-96.8292,Low_Amenity,7.151485463904735
1.0,1.0,No,Thumbnail,,1269.0,651,TX,32.96,-96.8292,Lifestyle_Recreation,7.146772179452637
2.0,3.0,No,Thumbnail,,1625.0,1356,TX,32.96,-96.8292,Basic_Parking,7.3938782901077555
1.0,1.0,No,Thumbnail,,1345.0,825,TX,32.787,-96.7983,Basic_Parking,7.204892510204673
2.0,2.0,No,Yes,Both,1221.0,1078,TX,32.8159,-96.6261,Higher_Amenities,7.108244139731541
1.0,1.0,No,Thumbnail,,839.0,685,TX,32.7698,-96.6131,Basic_Parking,6.733401891837359
1.0,1.0,No,Yes,,919.0,844,TX,32.7698,-96.6131,Basic_Parking,6.824373670043086
1.0,1.0,No,Thumbnail,,839.0,685,TX,32.7698,-96.6131,Basic_Parking,6.733401891837359
2.0,3.0,No,Thumbnail,,979.0,1095,TX,32.7698,-96.6131,Basic_Parking,6.887552571664617
1.0,1.0,No,Thumbnail,,839.0,685,TX,32.7698,-96.6131,Basic_Parking,6.733401891837359
1.0,1.0,No,Thumbnail,,749.0,564,TX,32.7698,-96.6131,Basic_Parking,6.620073206530356
1.0,1.0,No,Yes,Both,885.0,742,TX,32.5916,-96.8677,Higher_Amenities,6.786716950605081
2.0,3.0,No,Thumbnail,,1435.0,1180,TX,32.5916,-96.8677,Basic_Parking,7.269616749608169
1.5,2.0,No,Thumbnail,,980.0,938,TX,32.59,-96.9436,Basic_Parking,6.8885724595653635
2.0,2.0,No,Yes,Both,1235.0,984,TX,32.59,-96.9436,Family_Oriented,7.119635638017636
2.0,2.0,No,Yes,Both,1634.0,1390,TX,33.0308,-96.8003,Higher_Amenities,7.399398083331354
1.0,1.0,No,Yes,Both,1496.0,787,TX,32.8993,-96.4121,Lifestyle_Recreation,7.311218384419629
1.0,1.0,No,No,,1543.0,740,TX,32.9924,-96.6821,Basic_Parking,7.342131730584722
1.0,1.0,No,No,,1720.0,816,TX,32.9924,-96.6821,Basic_Parking,7.450660796211539
1.0,1.0,No,Yes,,749.0,705,TX,32.9496,-96.7085,Low_Amenity,6.620073206530356
1.0,1.0,No,Thumbnail,Both,1175.0,780,TX,32.9496,-96.7085,Higher_Amenities,7.069874128458572
1.0,2.0,No,Thumbnail,Both,1360.0,964,TX,32.9496,-96.7085,Higher_Amenities,7.215975002651466
1.0,1.0,No,Yes,,1271.0,785,TX,32.9496,-96.7085,Low_Amenity,7.148345743900068
1.0,2.0,No,Thumbnail,Both,1290.0,863,TX,32.9496,-96.7085,Higher_Amenities,7.1631723908466425
1.0,1.0,No,Yes,,1049.0,835,TX,32.9496,-96.7085,Lifestyle_Recreation,6.956545443151569
2.0,2.0,No,Thumbnail,,1499.0,1116,TX,32.9496,-96.7085,Basic_Parking,7.313220387090301
2.0,2.0,No,Yes,,1449.0,1116,TX,32.9496,-96.7085,Basic_Parking,7.27931883541462
2.0,2.0,No,Yes,Both,1589.0,1073,TX,32.9496,-96.7085,Low_Amenity,7.371489295214277
2.0,2.0,No,Thumbnail,,1469.0,1095,TX,32.9496,-96.7085,Basic_Parking,7.293017679772782
1.0,2.0,No,Thumbnail,Both,1290.0,863,TX,32.9496,-96.7085,Higher_Amenities,7.1631723908466425
2.0,2.0,No,Thumbnail,Both,1810.0,1658,TX,32.9496,-96.7085,Higher_Amenities,7.501634457883413
1.0,1.0,No,Thumbnail,,999.0,719,TX,32.9496,-96.7085,Basic_Parking,6.907755278982137
1.0,2.0,No,Thumbnail,Both,1200.0,841,TX,32.9496,-96.7085,Higher_Amenities,7.0909098220799835
1.0,1.0,No,Thumbnail,Both,1045.0,679,TX,32.9496,-96.7085,Higher_Amenities,6.952728644624869
1.0,2.0,No,Thumbnail,Both,1210.0,841,TX,32.9496,-96.7085,Higher_Amenities,7.099201743553092
1.0,1.0,No,Thumbnail,Both,1120.0,679,TX,32.9496,-96.7085,Higher_Amenities,7.02197642307216
1.0,1.0,No,Thumbnail,,1102.0,762,TX,32.9496,-96.7085,Low_Amenity,7.005789019253503
2.0,3.0,No,No,,1906.0,1391,TX,32.9628,-96.7449,Low_Amenity,7.553286605600419
1.0,2.0,No,Thumbnail,Both,1100.0,643,TX,32.9628,-96.7449,Basic_Parking,7.00397413672268
2.0,2.0,No,Thumbnail,Both,1654.0,1297,TX,32.9628,-96.7449,Basic_Parking,7.411556287811163
1.5,3.0,No,Thumbnail,,1410.0,1243,TX,32.9628,-96.7449,Low_Amenity,7.252053951852814
1.0,1.0,No,Yes,Both,955.0,726,TX,33.2468,-96.8072,Higher_Amenities,6.862757913051401
1.0,1.0,No,No,,1173.0,808,TX,33.2468,-96.8072,Low_Amenity,7.068172000388042
1.0,1.0,No,Yes,Both,970.0,728,TX,33.0461,-96.9939,Family_Oriented,6.878326468291325
1.0,1.0,No,Thumbnail,,1603.0,697,TX,33.0461,-96.9939,Higher_Amenities,7.38025578842646
2.0,2.0,No,Thumbnail,,1425.0,1000,TX,33.0461,-96.9939,Lifestyle_Recreation,7.262628600974241
1.0,1.0,No,Thumbnail,,1603.0,697,TX,33.0461,-96.9939,Higher_Amenities,7.38025578842646
1.0,1.0,No,Thumbnail,,961.0,733,TX,33.0461,-96.9939,Low_Amenity,6.8690144506657065
1.0,1.0,No,Thumbnail,,925.0,706,TX,33.0461,-96.9939,Family_Oriented,6.8308742346461795
1.0,1.0,No,Thumbnail,,1603.0,697,TX,33.0461,-96.9939,Higher_Amenities,7.38025578842646
1.0,1.0,No,Thumbnail,,950.0,608,TX,33.0461,-96.9939,Family_Oriented,6.85751406254539
2.0,2.0,No,Thumbnail,,1728.0,990,TX,33.0461,-96.9939,Higher_Amenities,7.455298485683291
2.0,2.0,No,Thumbnail,,1265.0,1277,TX,33.0461,-96.9939,Family_Oriented,7.143617602704121
1.0,1.0,No,Thumbnail,Both,1070.0,573,TX,33.0157,-96.7375,Lifestyle_Recreation,6.976348070447749
1.0,2.0,No,Thumbnail,Both,1010.0,826,TX,33.0157,-96.7375,Higher_Amenities,6.918695219020472
2.0,2.0,No,Thumbnail,Both,1605.0,1076,TX,33.0157,-96.7375,Lifestyle_Recreation,7.381501894506707
1.0,2.0,No,Thumbnail,Both,1025.0,765,TX,33.0157,-96.7375,Higher_Amenities,6.933423025730715
1.0,2.0,No,Thumbnail,,999.0,1054,TX,33.0157,-96.7375,Low_Amenity,6.907755278982137
1.0,1.0,No,Thumbnail,Both,1130.0,660,TX,33.0157,-96.7375,Lifestyle_Recreation,7.030857476116121
1.0,1.0,No,Yes,Both,1485.0,764,TX,33.0157,-96.7375,Lifestyle_Recreation,7.303843225277705
1.0,1.0,No,Thumbnail,Both,1125.0,647,TX,33.0157,-96.7375,Higher_Amenities,7.026426808699636
1.0,2.0,No,Yes,,1076.0,827,TX,33.0157,-96.7375,Higher_Amenities,6.981934677156389
1.0,1.0,No,Thumbnail,,915.0,884,TX,33.0157,-96.7375,Low_Amenity,6.82001636467413
2.5,3.0,No,Yes,,1359.0,1217,TX,33.0157,-96.7375,Low_Amenity,7.215239978730097
2.0,2.0,No,Thumbnail,Both,1355.0,1240,TX,33.0157,-96.7375,Higher_Amenities,7.212294468500341
1.0,1.0,No,Thumbnail,Cats,1225.0,751,TX,33.0157,-96.7375,Low_Amenity,7.111512116496157
1.0,1.0,No,Thumbnail,,1642.0,907,TX,33.0157,-96.7375,Basic_Parking,7.404279118037268
1.0,2.0,No,Yes,Both,940.0,554,TX,33.0357,-96.6757,Lifestyle_Recreation,6.846943139585379
1.0,1.0,No,Thumbnail,Both,1023.0,724,TX,33.0357,-96.6757,Basic_Parking,6.931471805599453
